artefact_id,typology,dataset,source_csv,length_mm,width_mm,thickness_mm,volume_mm3,surface_area_mm2,elongation,flatness,compactness,circularity,rectangularity,diameter_mm,curvature,edge_length_mean,edge_length_std,edge_length_skewness,edge_length_kurtosis,edge_angle_mean_deg,edge_angle_std_deg,edge_angle_skewness,edge_angle_kurtosis,convexity,solidity
Lombao_17_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,85.62,63.05,58.16,9995.67,69279.49,1.358,1.084,0.110396,0.6793,26,0.42,68.3,3.2,3.8,5.421,62.389,1.2469,0.0,0.9746,0.5127,0,1.0062
Lombao_17_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,119.22,116.32,59.4,21229.67,203050.46,1.025,1.958,0.119834,0.4983,20,0.38,67.8,2.8,3.2,6.138,92.109,1.2926,0.0,0.9629,0.4343,0,1.0058
Lombao_17_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,129.6,126.35,86.52,18998.42,176209.31,1.026,1.46,0.080941,0.6676,14,0.31,67.7,2.8,3.0,5.322,70.578,1.2658,0.0,0.9445,0.4131,0,0.9959
Lombao_17_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,102.76,88.34,50.88,17474.57,160266.81,1.163,1.736,0.147706,0.4952,24,0.42,66.7,2.9,3.2,5.951,86.043,1.2565,0.0,0.9653,0.4181,0,1.0027
Lombao_17_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,106.65,99.24,55.35,15717.62,142890.01,1.075,1.793,0.117793,0.519,25,0.38,68.3,2.8,3.2,5.558,73.346,1.2531,0.0,0.9755,0.425,0,1.0033
Lombao_17_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,105.81,92.38,54.11,14396.93,123381.29,1.145,1.707,0.104138,0.5114,22,0.32,68.6,3.0,3.3,5.214,65.007,1.2704,0.0,0.9728,0.4308,0,1.0039
Lombao_17_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,105.19,94.07,72.87,13925.64,118637.2,1.118,1.291,0.101939,0.6927,12,0.32,62.6,3.3,3.6,5.381,70.383,1.3493,0.0,0.9624,0.4373,0,1.0023
Lombao_17_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,92.25,80.26,80.21,11842.57,86878.42,1.149,1.001,0.110653,0.8694,16,0.31,72.4,3.6,4.0,5.337,64.434,1.3588,0.0,0.9746,0.4061,0,1.0136
Lombao_17_9,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,106.08,104.01,74.18,11265.25,81566.06,1.02,1.402,0.068337,0.6993,49,0.37,67.1,3.3,3.9,5.423,63.642,1.2875,0.0,0.9215,0.4142,0,1.0064
Lombao_18_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,150.77,147.27,129.78,29744.26,436377.23,1.024,1.135,0.127322,0.8608,3,0.26,67.9,3.0,3.2,5.954,91.969,1.5043,0.0,0.9757,0.4704,0,1.0026
Lombao_18_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,142.69,141.88,76.86,29597.02,425348.6,1.006,1.846,0.146415,0.5387,11,0.25,67.5,3.9,4.5,5.016,52.617,1.4767,0.0,0.9652,0.4543,0,1.0062
Lombao_18_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,64.01,60.82,54.19,7891.59,47166.94,1.052,1.122,0.179867,0.8467,31,0.32,73.7,5.9,6.5,3.868,28.486,1.5306,0.0,0.9469,0.4326,0,1.004
Lombao_18_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,113.97,102.22,77.21,29519.96,421987.36,1.115,1.324,0.285073,0.6775,26,0.31,68.7,4.4,5.1,4.736,45.603,1.5179,0.0,0.9686,0.4556,0,1.0089
Lombao_18_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,132.2,123.82,122.88,27669.61,353569.47,1.068,1.008,0.153018,0.9295,74,0.27,67.0,5.5,6.2,3.968,30.062,1.4544,0.0,0.9774,0.4469,0,1.0168
Lombao_18_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,131.38,129.08,107.91,25373.01,294180.35,1.018,1.196,0.129716,0.8214,31,0.27,68.2,5.1,5.7,4.472,38.674,1.5278,0.0,0.9712,0.4688,0,1.0106
Lombao_18_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,115.02,106.85,98.35,16485.73,160978.35,1.076,1.086,0.105803,0.8551,32,0.28,76.7,5.5,6.6,4.484,34.171,1.5201,0.0,0.9501,0.4635,0,1.0085
Lombao_18_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,110.31,106.9,80.67,15758.65,149743.66,1.032,1.325,0.111546,0.7313,46,0.33,62.5,5.0,5.5,4.094,34.31,1.5187,0.0,0.96,0.4194,0,1.0123
Lombao_18_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,100.93,95.25,70.05,12233.89,92068.98,1.06,1.36,0.089549,0.6941,55,0.3,72.8,7.1,7.5,3.186,18.606,1.5098,0.0,0.9524,0.407,0,1.0121
Lombao_18_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,77.28,60.67,50.58,9948.3,59400.99,1.274,1.199,0.128691,0.6545,64,0.28,75.6,7.5,7.8,2.951,16.404,1.5229,0.0,0.9598,0.3869,0,1.0151
Lombao_18_9,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,85.86,80.36,73.99,8501.52,50742.15,1.068,1.086,0.080155,0.8617,40,0.31,74.6,6.3,7.0,3.723,25.229,1.5017,0.0,0.9385,0.381,0,1.0094
Lombao_19_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,173.64,169.52,123.21,39812.82,618755.62,1.024,1.376,0.11819,0.7096,108,0.31,70.8,3.1,3.4,5.582,77.8,1.5649,0.0,0.9723,0.4387,0,1.0117
Lombao_19_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,158.81,151.77,138.57,39608.47,602752.65,1.046,1.095,0.150487,0.8725,119,0.3,67.0,3.6,4.2,5.183,58.3,1.3684,0.0,0.9604,0.4476,0,1.0161
Lombao_19_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,84.09,51.69,48.63,8213.53,48602.52,1.627,1.063,0.08175,0.5784,36,0.37,66.0,3.7,4.3,5.201,58.592,1.3508,0.0,0.9623,0.4176,0,1.0035
Lombao_19_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,143.65,141.15,133.0,39309.56,590676.23,1.018,1.061,0.199282,0.9259,112,0.3,69.2,3.4,4.0,5.491,67.012,1.4576,0.0,0.9623,0.4494,0,1.0194
Lombao_19_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,140.91,120.05,110.72,31184.78,385394.17,1.174,1.084,0.137736,0.7858,81,0.31,65.5,3.5,4.1,5.528,66.668,1.378,0.0,0.9709,0.4451,0,1.0086
Lombao_19_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,162.49,148.46,146.5,29919.59,367866.87,1.095,1.013,0.085744,0.9016,91,0.33,71.2,3.6,4.1,5.476,64.894,1.3794,0.0,0.9649,0.4052,0,1.0148
Lombao_19_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,126.51,116.24,96.14,21757.75,215407.98,1.088,1.209,0.106389,0.76,53,0.38,65.0,3.3,3.8,5.385,69.428,1.201,0.0,0.9731,0.4136,0,1.007
Lombao_19_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,119.77,111.66,101.5,18907.39,162826.59,1.073,1.1,0.094782,0.8475,39,0.37,66.5,3.5,3.9,5.375,65.367,1.2603,0.0,0.98,0.3887,0,0.9973
Lombao_19_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,127.39,124.07,97.86,16815.53,138542.78,1.027,1.268,0.067021,0.7682,30,0.35,65.6,4.5,5.4,4.771,42.918,1.2422,0.0,0.8887,0.4332,0,1.0033
Lombao_19_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,90.09,90.07,73.25,10715.15,68092.73,1.0,1.23,0.093135,0.8131,30,0.33,63.2,4.5,5.2,4.564,41.516,1.4191,0.0,0.9754,0.3662,0,1.0096
Lombao_19_9,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,97.33,93.72,80.13,9452.17,60572.45,1.039,1.17,0.065691,0.8232,45,0.39,68.0,3.7,4.1,4.704,50.594,1.341,0.0,0.981,0.3815,0,0.997
Lombao_1_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,119.11,118.66,51.5,16830.69,179042.43,1.004,2.304,0.105941,0.4323,4,0.32,0.0,2.6,2.4,5.831,126.373,1.5308,0.0,0.9688,0.4942,0,1.0048
Lombao_1_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,97.57,90.85,61.98,15797.87,150659.82,1.074,1.466,0.162213,0.6353,20,0.34,71.3,3.0,3.0,5.272,79.782,1.4998,0.0,0.9615,0.5157,0,1.0038
Lombao_1_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,88.94,88.21,85.34,15427.86,0.0,1.008,1.034,0.0,0.9595,19,0.42,71.2,3.1,3.2,5.373,79.26,1.4807,0.0,0.9748,0.4406,0,1.021
Lombao_1_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,82.89,82.54,75.92,14339.83,0.0,1.004,1.087,0.0,0.916,33,0.35,69.9,3.3,3.4,4.662,56.522,1.4605,0.0,0.9514,0.4563,0,1.0309
Lombao_1_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,95.55,94.13,90.28,12223.45,97769.18,1.015,1.043,0.112091,0.9449,37,0.35,0.0,3.5,3.8,5.175,63.72,1.4529,0.0,0.9631,0.4394,0,1.022
Lombao_1_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,92.68,87.79,75.19,11642.78,93465.32,1.056,1.168,0.117422,0.8113,52,0.32,72.5,3.5,3.7,4.511,50.331,1.4545,0.0,0.9692,0.4331,0,1.0276
Lombao_1_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,90.81,80.16,73.71,11342.19,86516.7,1.133,1.088,0.115547,0.8117,43,0.32,74.6,4.4,4.9,4.864,49.861,1.4823,0.0,0.9667,0.4457,0,1.0281
Lombao_20_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,187.16,184.47,81.0,41411.77,631033.6,1.015,2.277,0.096249,0.4328,10,0.25,63.4,2.6,2.7,6.293,110.766,1.5269,0.0,0.8938,0.4478,0,1.0003
Lombao_20_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,172.76,106.36,79.04,41018.28,612679.98,1.624,1.346,0.118827,0.4575,21,0.31,67.0,2.8,3.2,6.344,94.76,1.4993,0.0,0.9703,0.4498,0,1.0009
Lombao_20_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,101.83,91.88,64.16,10475.49,53776.1,1.108,1.432,0.050922,0.6301,41,0.35,61.0,5.0,6.4,5.006,44.578,1.3369,0.0,0.9595,0.3583,1,1.0325
Lombao_20_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,158.98,105.33,72.77,37931.48,530698.13,1.509,1.447,0.132083,0.4577,27,0.31,63.9,3.4,3.8,4.95,57.87,1.3446,0.0,0.9783,0.4361,0,1.0043
Lombao_20_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,135.67,117.72,69.8,31313.35,403753.25,1.152,1.686,0.161686,0.5145,27,0.3,66.0,3.7,4.2,5.143,58.836,1.3542,0.0,0.9827,0.4255,0,1.0071
Lombao_20_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,136.46,133.54,78.02,24214.09,271746.37,1.022,1.711,0.106937,0.5718,21,0.36,64.3,3.7,4.1,5.067,58.508,1.2723,0.0,0.9672,0.4255,0,1.0113
Lombao_20_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,132.36,119.77,104.91,21360.96,229396.86,1.105,1.142,0.098932,0.7926,22,0.33,71.5,3.5,4.0,5.275,62.288,1.3023,0.0,0.9756,0.4303,0,1.0028
Lombao_20_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,91.38,83.16,58.72,19452.38,191508.0,1.099,1.416,0.25097,0.6426,22,0.38,70.5,3.8,4.5,5.213,56.473,1.2102,0.0,0.9448,0.4525,0,1.0
Lombao_20_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,98.56,89.19,87.89,18285.19,171919.71,1.105,1.015,0.179554,0.8917,46,0.32,67.5,4.7,5.8,4.546,38.335,1.335,0.0,0.9381,0.3954,0,1.0168
Lombao_20_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,80.83,73.28,52.99,15849.32,142014.32,1.103,1.383,0.26891,0.6555,39,0.34,67.0,4.9,5.7,4.24,34.055,1.3669,0.0,0.9236,0.4512,0,1.0037
Lombao_20_9,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,91.94,68.52,62.67,10631.43,61778.08,1.342,1.093,0.079482,0.6816,29,0.35,72.2,3.9,4.7,4.995,49.297,1.3531,0.0,0.9296,0.3857,0,1.0136
Lombao_21_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,181.81,155.46,153.99,48668.58,924561.3,1.169,1.01,0.153851,0.847,10,0.28,68.5,2.3,2.2,5.881,133.756,1.5293,0.0,0.9831,0.4746,0,1.0021
Lombao_21_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,189.43,180.92,91.37,45337.52,724245.39,1.047,1.98,0.106538,0.4823,33,0.36,64.2,3.0,3.4,6.098,87.388,1.4394,0.0,0.9605,0.4659,0,1.0073
Lombao_21_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,133.38,129.61,49.22,18270.84,141248.36,1.029,2.634,0.059532,0.369,56,0.31,69.8,4.0,4.3,5.093,58.387,1.5508,0.0,0.9496,0.3942,0,0.9915
Lombao_21_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,168.46,144.47,113.02,43546.75,690039.78,1.166,1.278,0.144327,0.6709,59,0.34,73.1,3.3,3.6,5.476,74.191,1.4326,0.0,0.9706,0.5019,0,1.0092
Lombao_21_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,159.33,151.57,124.88,38972.79,561202.57,1.051,1.214,0.138748,0.7838,60,0.37,62.0,3.1,3.3,5.169,67.897,1.3906,0.0,0.927,0.4414,0,1.0052
Lombao_21_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,121.8,118.8,57.16,28411.29,284152.65,1.025,2.078,0.157267,0.4693,24,0.34,68.5,3.3,3.5,5.706,78.659,1.4865,0.0,0.9675,0.4166,0,0.9956
Lombao_21_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,130.06,112.48,61.27,25758.19,264887.4,1.156,1.836,0.120398,0.4711,30,0.37,75.5,3.3,3.5,5.04,63.473,1.4681,0.0,0.9492,0.4386,0,1.007
Lombao_21_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,121.92,114.7,59.53,24407.68,243424.81,1.063,1.927,0.134332,0.4883,46,0.38,70.0,3.7,3.9,5.01,60.136,1.4951,0.0,0.9761,0.4387,0,1.0044
Lombao_21_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,121.32,113.8,59.59,21769.11,183501.56,1.066,1.91,0.102759,0.4911,45,0.31,70.8,5.2,5.7,4.186,35.201,1.4796,0.0,0.9691,0.3872,0,1.0093
Lombao_21_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,127.32,115.36,88.14,20497.68,160063.42,1.104,1.309,0.077553,0.6923,53,0.26,71.2,5.6,6.2,4.287,34.13,1.5143,0.0,0.9708,0.4107,0,1.0075
Lombao_21_9,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,129.78,123.59,55.1,18766.9,145069.85,1.05,2.243,0.066362,0.4246,49,0.34,73.0,3.9,4.2,4.934,56.791,1.5847,0.0,0.9636,0.4021,0,0.9886
Lombao_22_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,186.74,174.65,82.43,48098.96,822693.05,1.069,2.119,0.12633,0.4414,42,0.32,74.3,2.6,2.7,6.161,115.364,1.5474,0.0,0.9755,0.4747,0,1.0034
Lombao_22_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,194.37,175.87,118.14,47311.3,765805.4,1.105,1.489,0.104295,0.6078,68,0.31,72.4,3.1,3.1,4.193,53.784,1.42,0.0,0.98,0.4895,0,1.0053
Lombao_22_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,138.69,124.83,69.68,34378.85,409426.52,1.111,1.791,0.153474,0.5024,110,0.3,70.9,4.1,4.6,4.925,52.316,1.5555,0.0,0.9684,0.4583,0,1.0116
Lombao_22_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,205.56,199.22,88.53,44358.25,683646.66,1.032,2.25,0.078707,0.4307,61,0.32,71.0,3.4,3.7,4.979,62.69,1.4455,0.0,0.96,0.5269,0,1.0086
Lombao_22_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,192.21,181.24,94.59,43438.09,666559.09,1.061,1.916,0.093865,0.4921,72,0.33,66.2,3.2,3.5,5.02,62.782,1.4269,0.0,0.9675,0.5089,0,1.0141
Lombao_22_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,200.63,195.26,78.83,42578.95,628878.22,1.027,2.477,0.077875,0.3929,72,0.35,70.8,3.4,3.7,4.991,61.834,1.4036,0.0,0.9694,0.4637,0,1.0113
Lombao_22_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,197.21,194.69,147.01,40422.75,542316.54,1.013,1.324,0.070713,0.7455,90,0.35,69.8,3.7,4.0,4.808,55.324,1.467,0.0,0.9796,0.4579,0,1.0193
Lombao_22_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,188.86,187.9,152.15,38811.4,510835.56,1.005,1.235,0.075828,0.8056,102,0.35,69.1,3.9,4.2,4.596,51.071,1.4885,0.0,0.9668,0.4579,0,1.0126
Lombao_22_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,157.28,147.28,70.39,37372.05,444077.19,1.068,2.092,0.114144,0.4475,132,0.28,64.0,5.2,5.9,4.464,37.705,1.559,0.0,0.974,0.4537,0,1.0151
Lombao_22_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,138.83,126.68,73.42,36473.83,431219.61,1.096,1.725,0.161149,0.5288,106,0.28,69.5,5.2,6.0,4.535,37.848,1.5528,0.0,0.9788,0.4655,0,1.0166
Lombao_22_9,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,131.15,120.26,69.98,35827.45,422874.06,1.091,1.719,0.187474,0.5336,141,0.28,70.7,5.2,5.9,4.421,37.986,1.5272,0.0,0.9758,0.4613,0,1.0194
Lombao_23_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,173.8,134.85,93.0,48023.59,854232.35,1.289,1.45,0.162716,0.5351,3,0.27,74.9,2.9,3.0,6.351,108.459,1.5193,0.0,0.9843,0.512,0,1.0019
Lombao_23_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,113.94,94.14,88.45,23399.98,214403.2,1.21,1.064,0.144959,0.7763,72,0.31,62.2,4.9,5.6,4.857,44.228,1.5284,0.0,0.9577,0.4481,0,1.0103
Lombao_23_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,162.91,132.9,98.16,43677.15,695354.36,1.226,1.354,0.160826,0.6025,32,0.31,62.6,3.9,4.1,4.786,55.408,1.4928,0.0,0.9761,0.5006,0,1.006
Lombao_23_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,155.32,134.61,91.62,41837.0,630456.41,1.154,1.469,0.168244,0.5899,60,0.32,70.6,3.8,4.0,4.963,58.446,1.4818,0.0,0.9591,0.5024,0,1.0087
Lombao_23_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,141.85,126.09,125.96,31752.38,360732.78,1.125,1.001,0.126373,0.888,73,0.36,72.2,4.3,4.8,4.806,47.825,1.4973,0.0,0.9557,0.4271,0,1.0029
Lombao_24_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,190.25,142.85,140.47,49090.41,0.0,1.332,1.017,0.0,0.7383,31,0.36,67.4,3.2,3.4,5.829,82.66,1.4462,0.0,0.9652,0.4396,0,1.0057
Lombao_24_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,149.2,121.55,63.67,25985.19,254459.09,1.228,1.909,0.076614,0.4268,89,0.3,67.3,4.7,5.3,4.756,44.808,1.5739,0.0,0.9556,0.4353,0,0.9905
Lombao_24_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,177.95,173.57,68.57,30661.25,311941.8,1.025,2.531,0.055355,0.3853,60,0.3,76.5,4.0,4.7,5.305,56.753,1.4548,0.0,0.9691,0.4557,0,0.98
Lombao_24_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,166.53,136.16,61.18,30025.87,303921.97,1.223,2.226,0.065808,0.3674,73,0.36,71.2,4.0,4.4,4.69,49.558,1.4895,0.0,0.9628,0.4497,0,0.9767
Lombao_24_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,169.46,141.94,62.35,29751.64,292699.75,1.194,2.276,0.060146,0.368,95,0.27,68.3,5.6,6.3,4.076,30.961,1.5717,0.0,0.9528,0.4594,0,0.9789
Lombao_24_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,140.38,99.86,63.11,28629.59,279793.94,1.406,1.582,0.101144,0.4496,129,0.22,69.8,6.1,6.9,4.007,29.331,1.5574,0.0,0.9799,0.4399,1,0.9838
Lombao_24_9,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,142.98,111.4,62.67,27004.69,262117.14,1.284,1.777,0.08967,0.4383,91,0.3,67.7,5.8,6.5,3.936,28.973,1.5362,0.0,0.9782,0.4325,0,0.983
Lombao_25_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,233.71,201.61,129.18,69148.53,1502512.31,1.159,1.561,0.117708,0.5528,34,0.38,66.2,3.0,3.2,6.004,90.891,1.5658,0.0,0.9795,0.4829,0,1.004
Lombao_12_0,Unmodified Cobble,Lombao Experimental Cores (Spain),lombao_metadata,189.15,167.66,96.62,40024.12,529082.82,1.128,1.735,0.078186,0.5108,16,0.29,67.8,3.5,4.0,6.517,91.616,1.5303,0.0,0.9449,0.4415,0,0.9991
Lombao_12_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,172.0,143.44,95.49,38327.93,491299.08,1.199,1.502,0.096558,0.5552,39,0.32,73.3,3.9,4.6,5.287,55.92,1.4513,0.0,0.9599,0.4412,0,0.998
Lombao_12_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,159.59,133.28,59.02,29974.78,327478.92,1.197,2.258,0.080567,0.3698,106,0.3,66.5,4.8,5.5,4.669,42.015,1.5058,0.0,0.9552,0.4757,0,1.0023
Lombao_16_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,134.81,126.43,95.33,48317.51,373906.55,1.066,1.326,0.152616,0.7071,228,0.21,72.8,3.9,7.4,7.494,92.272,1.5274,0.0,0.9484,0.4996,5,1.7329
Lombao_23_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,173.84,121.7,93.27,47685.89,813942.68,1.428,1.305,0.154947,0.5365,14,0.32,64.3,3.5,3.5,4.48,56.828,1.5143,0.0,0.9752,0.4557,0,1.0072
Lombao_23_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,137.53,108.64,78.11,35251.18,0.0,1.266,1.391,0.0,0.568,60,0.33,68.6,4.2,4.9,5.097,51.815,1.512,0.0,0.9628,0.406,0,1.0074
Lombao_23_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,176.86,165.27,158.8,33321.42,381421.36,1.07,1.041,0.068949,0.8979,66,0.37,67.0,4.3,4.8,4.942,51.202,1.5547,0.0,0.9593,0.3816,0,1.0007
Lombao_23_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,134.61,111.96,94.8,30932.76,346083.59,1.202,1.181,0.141874,0.7042,188,0.2,68.1,6.4,7.2,4.062,29.939,1.5308,0.0,0.9501,0.4203,2,1.0221
Lombao_23_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,135.9,120.44,94.44,30220.58,332515.22,1.128,1.275,0.132489,0.6949,102,0.28,63.1,6.3,6.8,3.81,26.784,1.519,0.0,0.9355,0.4482,0,1.0266
Lombao_23_9,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,145.94,140.28,124.41,27698.06,279588.15,1.04,1.128,0.08995,0.8525,104,0.28,67.0,6.2,6.8,3.809,26.762,1.5429,0.0,0.9382,0.4286,0,1.0236
Lombao_24_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,137.53,108.64,78.11,35251.18,0.0,1.266,1.391,0.0,0.568,60,0.33,68.6,4.2,4.9,5.097,51.815,1.512,0.0,0.9628,0.406,0,1.0074
Lombao_25_1,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,205.04,172.23,136.37,55867.21,842169.63,1.191,1.263,0.097695,0.6651,71,0.34,70.0,4.0,4.5,4.941,53.107,1.4352,0.0,0.9508,0.4411,0,0.9989
Lombao_25_10,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,192.12,165.68,149.01,30787.99,295505.15,1.16,1.112,0.04167,0.7756,120,0.29,69.4,5.2,5.8,4.267,35.85,1.5363,0.0,0.929,0.4182,0,0.9971
Lombao_25_2,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,213.42,205.03,88.25,51736.15,775813.06,1.041,2.323,0.079812,0.4135,99,0.31,67.2,4.3,4.8,4.633,44.863,1.5079,0.0,0.9697,0.5063,0,0.9892
Lombao_25_3,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,201.68,201.27,74.88,45896.19,607181.57,1.002,2.688,0.074016,0.3713,104,0.31,67.3,4.2,4.8,4.569,44.672,1.4969,0.0,0.9517,0.4829,0,0.9896
Lombao_25_4,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,200.67,194.88,76.93,44441.68,579493.96,1.03,2.533,0.071711,0.3834,101,0.34,68.1,4.3,4.9,4.554,43.529,1.4828,0.0,0.9468,0.4788,0,0.9935
Lombao_25_5,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,172.04,142.22,72.71,42460.09,506902.63,1.21,1.956,0.099543,0.4226,121,0.35,68.0,4.6,5.1,4.358,39.707,1.4757,0.0,0.9426,0.4502,0,0.992
Lombao_25_6,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,205.29,194.26,143.32,38944.23,418432.9,1.057,1.355,0.048367,0.6981,156,0.32,66.8,5.0,5.6,4.303,36.388,1.5442,0.0,0.9405,0.4378,0,0.9973
Lombao_25_7,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,195.68,180.31,140.88,37431.42,390096.71,1.085,1.28,0.052065,0.72,125,0.28,67.2,6.5,7.2,3.673,24.141,1.5678,0.0,0.9637,0.4298,0,0.998
Lombao_25_8,Experimental Core,Lombao Experimental Cores (Spain),lombao_metadata,184.23,177.2,136.8,35147.79,353161.25,1.04,1.295,0.056479,0.7425,121,0.31,65.2,6.5,7.1,3.64,24.169,1.5095,0.0,0.9511,0.4261,0,0.9969
