ID,Scanner,Unit,Raw_material,Class,Blank,Technology,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,Core_classification
RF.b_10019,Micro-CT,D3d.base,Maiolica,Tool,Bladelet,Optimal,0%,Complete,92.3001709,175.1875123,16.7,5.1,1.5,NA
RF.b_10034,Micro-CT,D3d,Maiolica,Tool,Bladelet,Optimal,0%,Complete,72.37731934,165.7926894,18.7,4.9,1.4,NA
RF.b_10047,Micro-CT,D3d.base,Maiolica,Tool,Bladelet,Optimal,0%,Complete,132.8534393,281.5067658,25.9,5.7,1.6,NA
RF.b_10059,Micro-CT,D3b,Maiolica,Blank,Bladelet,Optimal,0%,Complete,45.40675735,145.6971423,20.3,3.7,0.5,NA
RF.b_10064,Micro-CT,D3d.base,Maiolica,Blank,Bladelet,Optimal,0%,Complete,204.2626648,383.0916002,32.5,7.3,1.9,NA
RF.b_10067,Micro-CT,D3d.base,Maiolica,Blank,Bladelet,Maintenance,1-33%,Complete,328.2554016,485.290734,29.3,9.5,3.1,NA
RF.b_10070,Artec.Spider,D3b.alpha,Maiolica,Blank,Blade,Maintenance,1-33%,Distal,1187.195313,1081.947396,39.4,13.4,4.6,NA
RF.b_10205,Artec.Spider,D1,Maiolica,Blank,Flake,Maintenance,0%,Proximal,15357.49316,4607.663784,NA,40,12.60000038,NA
RF.b_10273,Artec.Spider,D1d,Maiolica,Blank,Bladelet,Optimal,0%,Complete,930.5310669,1021.832951,52.5,10.69999981,4.5,NA
RF.b_10349,Artec.Spider,A1,Maiolica,Blank,Blade,Semi-cortical,33-66%,Complete,2576.025146,1677.783797,44.8,21,7.1,NA
RF.b_10350,Artec.Spider,A1,Scaglia.Variegata,Blank,Blade,Optimal,0%,Complete,1089.069946,1243.313307,44.6,14.7,4,NA
RF.b_10351,Artec.Spider,A1,Maiolica,Blank,Blade,Semi-cortical,33-66%,Complete,5755.404297,2951.509157,64.8,24.6,12.3,NA
RF.b_10352,Artec.Spider,A1,Scaglia.Rossa,Blank,Blade,Semi-cortical,1-33%,Complete,1410.081055,1250.234952,42,15.3,4.4,NA
RF.b_10353,Artec.Spider,A1,Maiolica,Blank,Blade,Optimal,0%,Complete,1318.103271,1163.989052,39.3,17.7,6.7,NA
RF.b_10354,Artec.Spider,A2,Maiolica,Blank,Blade,Maintenance,0%,Complete,9576.226563,4108.412617,76.1,29.2,13.8,NA
RF.b_10355,Artec.Spider,A2,Maiolica,Blank,Blade,Optimal,0%,Complete,3869.290039,2568.493908,61.4,25.1,8.7,NA
RF.b_10356,Artec.Spider,A2,Maiolica,Blank,Blade,Optimal,0%,Complete,1122.7052,1234.945808,40.2,16.3,3.8,NA
RF.b_10357,Artec.Spider,A2,Scaglia.Rossa,Blank,Blade,Semi-cortical,1-33%,Complete,3401.704346,2089.196869,56.3,21.2,9.2,NA
RF.b_10358,Artec.Spider,A2,Scaglia.Variegata,Blank,Blade,Optimal,0%,Complete,1604.740967,1477.682424,49.3,16.9,5.3,NA
RF.b_10359,Artec.Spider,A2,Maiolica,Blank,Blade,Maintenance,1-33%,Complete,1341.140137,1145.575032,43,14.6,5.1,NA
RF.b_10360,Artec.Spider,A2,Maiolica,Blank,Blade,Semi-cortical,1-33%,Complete,858.8133545,971.0444089,37,15.5,6,NA
RF.b_10361,Artec.Spider,A2,Maiolica,Blank,Blade,Semi-cortical,1-33%,Complete,4970.542969,3128.680329,67.5,29.6,8.8,NA
RF.b_10362,Artec.Spider,A2,Maiolica,Blank,Blade,Maintenance,0%,Complete,5799.224121,2959.60195,65.1,21.5,10.9,NA
RF.b_10363,Micro-CT,D3d.base,Eocenic,Blank,Blade,Optimal,0%,Complete,1003.856384,1230.362987,48.1,13.2,2.6,NA
RF.b_10364,Micro-CT,D3d.base,Maiolica,Blank,Blade,Optimal,0%,Complete,1772.869873,1427.635327,47.5,19.2,6.2,NA
RF.b_10365,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,1319.566528,1251.217355,50.3,11.9,4.3,NA
RF.b_10366,Micro-CT,A2,Maiolica,Blank,Blade,Maintenance,1-33%,Complete,1098.866455,1065.406069,46.1,14,4.2,NA
RF.b_10367,Micro-CT,A2,Maiolica,Blank,Blade,Maintenance,0%,Complete,605.0528564,872.4444744,36.4,15.8,2.5,NA
RF.b_10368,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,443.2580872,589.7104192,29.5,10.7,2.3,NA
RF.b_10369,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,245.0405273,478.4667358,34,8.3,1.5,NA
RF.b_10370,Micro-CT,A1,Maiolica,Blank,Blade,Optimal,0%,Complete,848.0958862,847.0526952,33.3,14.4,4,NA
RF.b_10371,Micro-CT,A1,Maiolica,Blank,Blade,Optimal,0%,Complete,1099.308838,818.9513495,33,12.2,7.6,NA
RF.b_10372,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,180.5470276,414.0601186,27.5,7.7,1,NA
RF.b_10373,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,232.5545349,447.3784655,26.5,10.9,1.5,NA
RF.b_10374,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,201.265976,331.8205899,26.1,6.7,2.2,NA
RF.b_10375,Micro-CT,D3d.base,Maiolica,Blank,Bladelet,Optimal,0%,Complete,431.9562988,591.4305192,30,10.6,3,NA
RF.b_10376,Micro-CT,D3d.base,Maiolica,Blank,Bladelet,Optimal,0%,Complete,139.7569733,281.8170157,22.9,6.5,1.5,NA
RF.b_10377,Micro-CT,D3b.alpha,Maiolica,Blank,Bladelet,Optimal,0%,Complete,59.54562759,152.7882871,16.6,5.8,1.3,NA
RF.b_10378,Micro-CT,D3b.alpha,Maiolica,Blank,Bladelet,Optimal,0%,Complete,59.03693008,172.8327951,17.2,6.7,1,NA
RF.b_10379,Micro-CT,D3b.alpha,Maiolica,Blank,Bladelet,Optimal,0%,Complete,111.9147797,213.0983635,16.6,7.8,1.6,NA
RF.b_10380,Micro-CT,D3b.alpha,Maiolica,Blank,Bladelet,Optimal,0%,Complete,86.71055603,209.1651872,16.9,8.5,1.7,NA
RF.b_10381,Micro-CT,D3b.alpha,Maiolica,Blank,Bladelet,Optimal,0%,Complete,68.46522522,138.7034912,13.9,5.5,2,NA
RF.b_10384,Micro-CT,D3b,Eocenic,Blank,Blade,Optimal,0%,Complete,1165.296631,948.7219439,38.9,12.2,6.1,NA
RF.b_10387,Micro-CT,D3b,Eocenic,Blank,Blade,Optimal,0%,Complete,1174.289917,995.9972042,35.2,14.7,5,NA
RF.b_10388,Micro-CT,A2,Eocenic,Blank,Blade,Optimal,0%,Complete,734.767334,817.3861737,33,15,3.3,NA
RF.b_10391,Micro-CT,A2,Eocenic,Blank,Bladelet,Optimal,0%,Complete,191.4861603,348.4723492,24.5,8.5,1.9,NA
RF.b_10397,Micro-CT,D3b,Eocenic,Blank,Bladelet,Optimal,0%,Complete,112.1357346,221.6558948,17.8,7.3,1.7,NA
RF.b_104,Artec.Spider,A2,Scaglia.Variegata,Tool,Blade,Optimal,0%,Complete,2413.969482,2154.538072,60.8,20,4.8,NA
RF.b_10401,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,268.3765564,475.5859085,27.3,10.8,2,NA
RF.b_10402,Micro-CT,A2,Scaglia.Rossa,Blank,Bladelet,Optimal,0%,Complete,156.0123444,325.8136349,26.9,8.1,1.8,NA
RF.b_10403,Micro-CT,A2,Scaglia.Variegata,Blank,Bladelet,Optimal,0%,Complete,479.2251892,564.4984007,27.2,11.2,3.3,NA
RF.b_10404,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,190.7440491,422.7728263,30.5,9,1.5,NA
RF.b_10405,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,336.6722107,399.5227905,23.5,9.6,4.5,NA
RF.b_10406,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,169.2677002,281.2140242,20.5,7.2,3.1,NA
RF.b_10407,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,78.85507202,194.7787924,19,6.2,1.2,NA
RF.b_10408,Micro-CT,A2,Scaglia.Variegata,Blank,Bladelet,Optimal,0%,Complete,487.7371826,508.7727676,24.2,10.1,3.6,NA
RF.b_10409,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,399.3520813,517.9815123,27.3,8.8,1.9,NA
RF.b_10410,Micro-CT,A2,Scaglia.Rossa,Blank,Bladelet,Optimal,0%,Complete,107.0862808,278.5948425,18.8,9.3,1.5,NA
RF.b_10411,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,182.6451721,345.338802,21.9,10.8,1.8,NA
RF.b_10412,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,37.51010513,116.0715823,13.8,5.1,1.5,NA
RF.b_10413,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,154.6144714,323.4185685,25.7,7.8,1.7,NA
RF.b_10414,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,173.0577545,370.8320578,30.5,9,1.8,NA
RF.b_10415,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,415.9244385,490.7986267,25.8,10.7,3.4,NA
RF.b_10416,Micro-CT,A2,Scaglia.Rossa,Blank,Bladelet,Optimal,0%,Complete,270.45755,545.9430162,34,10.8,1.9,NA
RF.b_10417,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,539.3543701,649.9182571,36.3,8.8,3.6,NA
RF.b_10418,Micro-CT,A2,Scaglia.Rossa,Blank,Blade,Semi-cortical,1-33%,Complete,454.4301147,659.4434163,32.6,13.2,2.8,NA
RF.b_10419,Micro-CT,A2,Maiolica,Blank,Blade,Optimal,0%,Complete,589.0514526,810.2418514,38.8,12.2,2.3,NA
RF.b_10420,Micro-CT,A2,Maiolica,Blank,Blade,Maintenance,1-33%,Complete,824.5078735,764.2157471,36.6,12.2,5.3,NA
RF.b_10421,Micro-CT,A2,Scaglia.Rossa,Blank,Blade,Maintenance,0%,Complete,737.9269409,841.9831488,37.1,12.2,4.6,NA
RF.b_10422,Micro-CT,A2,Maiolica,Blank,Blade,Optimal,0%,Complete,675.7631226,737.4428248,30.3,14.6,3.8,NA
RF.b_10423,Micro-CT,A2,Maiolica,Blank,Blade,Optimal,0%,Complete,541.2739258,721.5580584,30.7,12.7,3.5,NA
RF.b_10424,Micro-CT,A2,Maiolica,Blank,Blade,Maintenance,0%,Complete,904.159729,895.3929414,32,16,4.3,NA
RF.b_10425,Micro-CT,A2,Maiolica,Blank,Blade,Semi-cortical,1-33%,Complete,1022.005981,887.7465141,33.7,13.7,6,NA
RF.b_10426,Micro-CT,A2,Maiolica,Blank,Blade,Optimal,0%,Complete,746.279541,1033.38799,42.7,14.3,2.3,NA
RF.b_10428,Micro-CT,A1,Maiolica,Blank,Blade,Initialization,0%,Complete,659.8007813,823.0755454,34.3,16.6,3.2,NA
RF.b_10429,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,93.40045166,235.6897914,23.7,5.5,1.5,NA
RF.b_10430,Micro-CT,A1,Scaglia.Variegata,Blank,Bladelet,Optimal,0%,Complete,117.6390228,237.1276956,23.8,5.2,2.2,NA
RF.b_10431,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,131.5700684,264.8902278,22.6,7.3,2.2,NA
RF.b_10432,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,55.07363892,148.6348345,17.4,5.9,1.7,NA
RF.b_10433,Micro-CT,A1,Maiolica,Blank,Bladelet,Semi-cortical,1-33%,Complete,189.8137207,315.9293809,22.5,7.7,2.3,NA
RF.b_10434,Micro-CT,A1,Scaglia.Rossa,Blank,Bladelet,Semi-cortical,1-33%,Complete,382.7364197,601.168439,35.1,9.9,2.6,NA
RF.b_10435,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,245.8381805,491.31742,31.8,8.3,2.2,NA
RF.b_10436,Micro-CT,A1,Scaglia.Rossa,Blank,Bladelet,Optimal,0%,Complete,300.6340027,455.8740937,25.2,11.2,2.4,NA
RF.b_10437,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,217.1470184,352.6717314,21.1,8.6,2.4,NA
RF.b_10438,Micro-CT,A1,Scaglia.Variegata,Blank,Bladelet,Optimal,0%,Complete,127.8204803,211.2051036,18.4,5.6,2.4,NA
RF.b_10439,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,116.2596817,212.9394492,21.5,5,2.6,NA
RF.b_10440,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,331.5901794,538.4852413,31.2,8.8,2.6,NA
RF.b_10441,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,331.5822144,469.9810791,26.8,9.9,3.4,NA
RF.b_10442,Micro-CT,A2,Maiolica,Blank,Bladelet,Semi-cortical,1-33%,Complete,528.7562256,598.2686567,37.1,8.3,4,NA
RF.b_10443,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,135.5896301,324.4500528,21.7,8.9,1.4,NA
RF.b_10444,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,126.8199692,284.5292001,23,6.5,1.8,NA
RF.b_10445,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,90.18338776,201.4408312,18,5.5,1.5,NA
RF.b_10446,Micro-CT,A2,Maiolica,Blank,Bladelet,Semi-cortical,1-33%,Complete,608.1968384,642.0944119,27.5,11.8,4.8,NA
RF.b_10447,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,77.10440063,198.581966,18,6.7,1.8,NA
RF.b_10448,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,126.2867126,220.3503674,15.4,7.6,2.3,NA
RF.b_10449,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,30.72018814,100.35429,14.4,4.4,1,NA
RF.b_10450,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,477.8572388,756.2353391,43.5,10.3,2.6,NA
RF.b_10451,Micro-CT,A2,Scaglia.Variegata,Blank,Blade,Optimal,0%,Complete,595.9163208,755.0608185,36.2,13.1,3.2,NA
RF.b_10452,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,547.1374512,550.0186873,30.4,8.2,4.9,NA
RF.b_10453,Micro-CT,A2,Scaglia.Variegata,Blank,Blade,Maintenance,33-66%,Complete,1262.269897,1068.767113,43.1,12.8,4.7,NA
RF.b_10454,Artec.Spider,A2,Maiolica,Blank,Blade,Semi-cortical,1-33%,Complete,2694.987793,1704.226283,51.3,18,8.8,NA
RF.b_10455,Artec.Spider,A2,Maiolica,Blank,Blade,Optimal,0%,Complete,1326.213013,1108.571581,40,19,4.3,NA
RF.b_117,Artec.Spider,A2,Maiolica,Tool,Blade,Optimal,0%,Complete,1558.55127,1318.117611,42.3,19,4.9,NA
RF.b_1296,Micro-CT,A1,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,205.4304504,316.272771,24.8,7.1,2.4,NA
RF.b_136,Artec.Spider,A2,Maiolica,Tool,Blade,Semi-cortical,1-33%,Proximal,2151.420654,1428.497171,41.6,20,6.4,NA
RF.b_1383,Micro-CT,A2,Maiolica,Blank,Bladelet,Optimal,0%,Complete,106.4478455,283.3467437,23.5,10.5,1.1,NA
RF.b_1395,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,195.0749969,301.3492362,26.6,6.5,2.6,NA
RF.b_1396,Micro-CT,A1,Scaglia.Rossa,Blank,Blade,Optimal,0%,Proximal,828.8069458,715.4076722,30.3,13,4.7,NA
RF.b_1401,Micro-CT,A1,Maiolica,Blank,Bladelet,Optimal,0%,Complete,250.7778015,419.5069468,30.1,7.7,2.4,NA
RF.b_1424,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,964.4237671,924.5401349,40.8,11.4,3.6,NA
RF.b_1463,Micro-CT,A1,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,26.29324913,78.10425684,11.3,3.5,0.9,NA
RF.b_1464,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,196.2397919,332.9178865,24.3,8.5,1.8,NA
RF.b_1465,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,62.40808487,138.370573,16.3,4,1.2,NA
RF.b_1466,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,181.6424713,307.3409724,28,5.5,1.6,NA
RF.b_1467,Artec.Spider,A1,Scaglia.Rossa,Tool,Blade,Optimal,0%,Complete,750.9730225,1133.696204,43.2,17,2.4,NA
RF.b_1490,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,226.6360779,399.750749,30.1,6.7,2.2,NA
RF.b_1492,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,401.2994995,545.1310277,35.5,8.1,3.3,NA
RF.b_1493,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,65.01209259,187.7716067,20.5,5.6,0.9,NA
RF.b_1494,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,290.4089355,502.9605622,30,9.9,1.8,NA
RF.b_15,Artec.Spider,A1,Scaglia.Rossa,Tool,Blade,Semi-cortical,33-66%,Complete,4585.722168,2844.249332,72.7,21.8,7.6,NA
RF.b_1510,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,223.2881775,315.5580206,24,6.7,2.6,NA
RF.b_1517,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,84.85527802,190.8623288,18.8,5.7,1.7,NA
RF.b_1521,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Proximal,126.3441772,208.5703545,15.5,7.1,2.7,NA
RF.b_1522,Micro-CT,A2,Maiolica,Tool,Bladelet,Maintenance,0%,Complete,399.114563,596.2193706,34.3,10.1,2.2,NA
RF.b_1523,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,107.5215912,234.1461216,22.6,5.8,1.5,NA
RF.b_1533,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,191.1199036,341.8504884,30,6.2,1.7,NA
RF.b_1534,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,392.825592,510.8945503,33.6,7.5,2.7,NA
RF.b_1537,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,168.0529175,270.4059403,23.3,6.3,2,NA
RF.b_1538,Micro-CT,A1,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,206.5131531,389.4903497,34.8,6.2,1.6,NA
RF.b_1539,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,64.71592712,160.1598468,15.8,6.5,1.1,NA
RF.b_1543,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,191.4262695,308.001848,24.2,6.9,2.2,NA
RF.b_1544,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,84.21753693,166.0755276,18.8,4.3,2,NA
RF.b_1545,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,64.11791229,173.159339,20.4,4.7,0.9,NA
RF.b_1547,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Semi-cortical,1-33%,Complete,359.6580505,526.5945013,32.4,8.3,2,NA
RF.b_1548,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,275.4084778,410.3376051,34.5,6.1,2.4,NA
RF.b_1549,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,404.8900757,602.9088167,39,9.8,1.8,NA
RF.b_1550,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,91.90357208,194.4356388,19.7,5.6,1.5,NA
RF.b_1551,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,120.3217621,268.1873427,26,5.8,1.5,NA
RF.b_1552,Micro-CT,A2,Undetermined,Tool,Bladelet,Optimal,0%,Complete,456.7140503,623.849052,44,7.2,2.5,NA
RF.b_1553,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,30.88651085,89.00977691,13.6,3.7,0.8,NA
RF.b_1554,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,65.53401184,135.5902899,17.5,3.5,1.5,NA
RF.b_1555,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,41.02185059,115.6379741,18.6,2.9,1.1,NA
RF.b_1556,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,36.28462982,113.6299754,16.8,3.7,0.6,NA
RF.b_1557,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,498.9239502,651.0390413,41.2,8.3,2.3,NA
RF.b_1563,Micro-CT,A1,Maiolica,Tool,Bladelet,Optimal,0%,Complete,135.0310364,274.0215431,24,5.8,1.8,NA
RF.b_1565,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,97.21878052,242.4726236,22,6.5,1.2,NA
RF.b_1566,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,152.0944214,305.3231364,23.5,7,1.6,NA
RF.b_1568,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,62.54245377,156.314314,17.5,5,1.1,NA
RF.b_1572,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,165.6535492,354.5512922,36.6,4.4,1.8,NA
RF.b_1573,Micro-CT,A1,Maiolica,Tool,Bladelet,Optimal,0%,Complete,325.6226501,468.4982891,35.3,7.3,2.4,NA
RF.b_1574,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,188.3239288,352.11758,27.5,6.6,1.5,NA
RF.b_1577,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,268.2374878,471.5114501,30.4,9.2,1.9,NA
RF.b_1578,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,131.0354614,219.5986295,23.1,5.3,2.4,NA
RF.b_1579,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,107.7190247,241.353143,26,5.3,1.1,NA
RF.b_1580,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,395.6842957,571.7313404,38.5,7.8,2.5,NA
RF.b_1581,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,741.0968018,896.2054282,51.6,9.7,3.5,NA
RF.b_1582,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,173.8944092,369.947707,28,7.2,1.4,NA
RF.b_1585,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,101.6691818,226.8386198,20.2,6.6,1.5,NA
RF.b_1587,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,77.74888611,164.7379326,18.4,4.7,1.3,NA
RF.b_1588,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,127.9799728,218.1180025,23,4.8,1.9,NA
RF.b_1589,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,94.32967377,190.6261649,22,4.9,1.4,NA
RF.b_1591,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,235.5205688,386.67094,29,7,2.3,NA
RF.b_1592,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,64.46156311,162.7655588,21,4.5,1.2,NA
RF.b_1593,Micro-CT,A2,Scaglia.Rossa,Tool,Bladelet,Optimal,0%,Complete,107.2155609,244.3985355,25.4,5.4,1.1,NA
RF.b_1594,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,128.7655792,269.6440843,25.5,5.1,1.3,NA
RF.b_1595,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,188.6188202,323.5190254,29.5,6.7,2.4,NA
RF.b_1596,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,167.4404449,263.8773561,22.7,5.8,2.4,NA
RF.b_1597,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,475.9116516,633.2498814,37.2,9.2,2.6,NA
RF.b_1598,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,128.4451141,261.5731676,25,5.9,1.5,NA
RF.b_1600,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,93.00428772,167.960343,18.6,4.8,2.1,NA
RF.b_1601,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,55.58057022,161.1657424,16,6,0.9,NA
RF.b_1602,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,52.80767441,125.1673134,17,3.7,1.4,NA
RF.b_1606,Micro-CT,A2,Maiolica,Tool,Bladelet,Semi-cortical,1-33%,Complete,53.19872284,137.5275237,18,4,1,NA
RF.b_1607,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,102.994133,221.872681,23.7,5.1,1.4,NA
RF.b_1608,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,71.97197723,170.1710859,16.2,6.3,1.4,NA
RF.b_1609,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,113.8282547,202.6192119,21,4.8,1.6,NA
RF.b_1613,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,146.7003174,281.7366439,23.3,7.3,1.4,NA
RF.b_1614,Micro-CT,A2,Scaglia.Variegata,Tool,Bladelet,Optimal,0%,Complete,120.9533615,269.7119566,28,5.5,1,NA
RF.b_1615,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,83.3687439,176.0265145,19.2,4.6,1.4,NA
RF.b_1616,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,129.7735748,247.0262061,22.7,6,1.7,NA
RF.b_1617,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,97.16868591,205.3903595,22.1,4.6,1.4,NA
RF.b_1618,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,124.1959229,211.6607621,19.8,6.5,1.9,NA
RF.b_1619,Micro-CT,A2,Maiolica,Tool,Bladelet,Semi-cortical,1-33%,Proximal,288.6137695,460.4454144,31.3,7.5,1.9,NA
RF.b_1622,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,76.38156891,165.6767915,20,3.7,2.2,NA
RF.b_1623,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,82.94817352,189.74748,21.1,5.6,1.4,NA
RF.b_1624,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,143.9745789,261.294625,25,5.4,1.8,NA
RF.b_1626,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,73.92546844,159.2423581,19.8,5,1.9,NA
RF.b_1629,Micro-CT,A2,Maiolica,Tool,Bladelet,Optimal,0%,Complete,55.14675522,131.5340197,14.4,4.7,0.9,NA
